Close,Open,High,Low
5773.66,5718.64,5793.08,5718.64
5776.85,5782.63,5803.82,5755.42
5757.93,5776.58,5795.45,5748.4
5717.54,5764.86,5792.08,5706.97
5676.73,5750.36,5762.6,5663.79
5713.1,5677.87,5738.61,5645.66
5686.73,5733.35,5758.11,5673.75
5679.83,5706.83,5727.96,5670.37
5738.11,5691.47,5751.6,5686.97
5673.02,5738.44,5750.14,5662.76
5641.06,5680.44,5685.18,5617.37
5581.49,5633.48,5645.88,5573.19
5651.09,5591.01,5654.82,5558.14
5662.87,5656.71,5699.18,5623.04
5715.62,5694.6,5733.75,5694.6
5672.27,5724.46,5731.35,5664.04
5704.1,5678.65,5714.36,5649.03
5754.76,5713.24,5765.14,5713.24
5842.54,5772.32,5845.5,5771.73
5832.88,5871.62,5883.39,5814.37
5891.36,5833.33,5900.51,5823.44
5930.47,5912.52,5955.94,5912.52
5929.6,5937.34,5957.94,5910.41
5973.75,5918.95,5979.78,5918.95
5954.31,5980.03,5995.33,5943.33
5964.01,5985.05,6001.99,5945.98
5996.7,5970.04,6002.03,5949.24
6016.58,6000.11,6036.7,5997.74
6025.47,6019.85,6035.22,5985.57
5961.71,6030.81,6044.55,5953.42
5963.8,5921.01,5979.1,5877.97
6009.86,5982.91,6031.59,5977.76
6035.95,6007.87,6053.19,6001.46
6035.03,6034.72,6081.74,6014.98
6157.77,6033.42,6166.72,6029.82
6234.29,6195.02,6248.43,6194.61
6227.83,6259.28,6272.68,6176.09
6328.43,6275.41,6335.14,6275.41
6322.76,6348.32,6361.53,6304.22
6322.5,6351.04,6386.29,6312.13
6316.28,6324.07,6354.26,6287.46
6261.52,6333.04,6359.2,6250.24
6304.27,6259.5,6319.01,6241.27
6233.54,6328.1,6336.9,6221.4
6268.72,6231.47,6274.24,6220.58
6325.53,6280.56,6331.57,6280.49
6402.29,6334.27,6423.27,6334.27
6420.38,6401.19,6437,6373.55
6346.48,6420.9,6436.08,6329.71
6403,6360.11,6409.52,6345.87
6451.3,6429.25,6461.64,6400.56
6413.66,6465.51,6480.2,6396.43
6441.85,6410.3,6455.69,6409.29
6498.06,6485.26,6507.94,6463.18
6513.03,6484.84,6566.64,6469.96
6563.48,6517.9,6568.57,6517.9
6567.94,6594.39,6617.15,6552.06
6522.54,6583.74,6608.3,6507.3
6602.69,6541.38,6609.78,6541.38
6679.2,6626.49,6684.77,6626.49
6651.01,6683.56,6696.31,6640.9
6458.84,6628.89,6629.98,6334.74
6367.39,6447.27,6481.23,6324.53
6420.46,6371.73,6440.31,6347.5
6308.54,6440.33,6469.09,6286.85
6222.87,6317.39,6329.89,6208.82
6102.74,6250.35,6263.71,6070.33
6221.06,6138.05,6242.95,6138.05
6173.82,6232.42,6249.39,6142.34
6194.07,6202.74,6232.97,6087.55
6192.35,6221.28,6267.97,6173.09
6173.32,6211.28,6230.62,6160.4
6183.24,6170.33,6197.21,6091.08
6106.43,6201.6,6215.78,6086.73
6162.98,6093.66,6174,6069.33
6239.43,6188.38,6252.39,6188.38
6419.09,6245.26,6432.58,6245.26
6555.94,6463.52,6565.3,6455.55
6552.47,6565.21,6586.66,6508.84
6530.06,6560.62,6600.25,6509.92
6619.97,6550.75,6632.5,6550.75
6618.23,6635.85,6684.16,6571.51
6535.17,6652.33,6658.33,6514.86
6544.77,6528.81,6573.93,6508.33
6593.53,6556.53,6613.54,6553.4
6577.83,6600.85,6608.96,6533.97
6633.76,6594.32,6640.29,6594.32
6679.33,6673.39,6719.2,6659.64
6670.06,6694.79,6694.79,6640.42
6607.78,6673.71,6714.13,6580.97
6589.29,6598.77,6599.48,6532.5
6584.32,6595.19,6642.77,6564.36
6534.68,6585.88,6602.53,6521.07
6589.41,6531.58,6603.14,6515.73
6582.5,6593.85,6607.78,6565.42
6574.21,6616.37,6621.68,6563.41
6569.72,6588.29,6622.62,6543.91
6713.86,6584.34,6721.08,6545.94
6651.08,6725.92,6725.92,6628.22
6686.89,6658.94,6708.78,6647.11
6784.72,6700.79,6794.22,6691.18
6849.48,6798.62,6864.62,6798.62
6878.98,6863.58,6902.49,6854.96
6915.09,6885.73,6929.59,6872.72
6892.82,6895.62,6954.86,6843.44
6907.65,6888.73,6917.6,6849.98
6853.73,6921.02,6948.54,6838.95
6810.04,6854.92,6882.23,6794.92
6752.45,6815.59,6823.46,6730.23
6746.88,6757.49,6806.72,6732.33
6669.52,6719.11,6737.29,6640.88
6700.34,6664.65,6710.98,6595.53
6656.69,6716.41,6734.72,6633.52
6535.45,6655.78,6656.31,6520.15
6454.46,6533.65,6568.2,6434.81
6442.87,6456.02,6514.73,6412.89
6510.74,6471.47,6555.1,6471.47
6367.86,6512.98,6512.98,6326.73
6381.4,6371.4,6400.07,6321.31
6492.82,6404.78,6509.02,6404.78
6605.04,6506.6,6618.08,6468.52
6604.42,6616.83,6649.42,6586.25
6550.29,6611.53,6621.91,6532.94
6606.41,6555.92,6617.2,6551.68
6545.64,6629.12,6644.69,6530.97
6479.54,6544.81,6560.88,6456.84
6397.52,6477.14,6477.14,6382.13
6464.61,6407.39,6472.04,6404.35
6467.92,6466.92,6515.82,6449.33
6248.34,6339.73,6339.73,6232.37
6156.78,6220.98,6220.98,6118.42
6134.86,6181.39,6269.75,6121.42
6243.74,6169.83,6259.28,6151.26
6299.2,6249.29,6305.88,6174.3
6346.57,6329.85,6374.03,6302.03
6377.85,6338.67,6391.73,6308.48
6339.98,6374.28,6377.54,6323.32
6278.5,6323.9,6358.59,6258.07
6284.2,6271.61,6293.97,6232.48
6154.44,6283.07,6288.44,6138.47
6195.15,6183.07,6223.78,6140.97
6216.77,6200.39,6246.63,6189.16
6289.55,6218.95,6295.14,6218.95
6359.65,6322.02,6391.32,6322.02
6388.48,6367.25,6404.36,6333.83
6481.35,6391.8,6487.12,6391.8
6454.71,6486.08,6494.91,6439.69
6445.13,6420.25,6456.52,6380.76
6456.82,6442.86,6482.39,6432.17
6451.54,6447.72,6463.14,6418.78
6528.03,6456.97,6532.17,6456.97
6466,6545.22,6568.61,6449.98
6447,6457.37,6458.29,6380.53
6478.94,6461.07,6538.19,6460.24
6499.5,6462.16,6512.96,6438.6
6539.83,6504.49,6549.57,6499.21
6565.37,6563.02,6579.05,6522.8
6597.6,6566.84,6612.25,6537.61
6670.78,6599.27,6685.33,6587.57
6707.72,6689.56,6772.74,6689.14
6663.55,6697.15,6724.99,6642.61
6715.11,6666.17,6722.55,6647.7
6729.9,6729.39,6763.28,6710.37
6655.56,6733.46,6756.62,6647.36
6748.85,6664.98,6761.13,6647.69
6753,6744.31,6772.09,6736.59
6758.19,6747.2,6813.91,6740.63
6781.25,6756.6,6795.03,6737.09
6858.24,6768.2,6862.83,6768.2
6832.53,6858.7,6862.79,6813.2
6781.99,6833.58,6883.67,6774.14
6832.68,6790.33,6843.62,6757.04
6860.18,6847.62,6865.18,6819.31
6906.98,6876.79,6916.33,6858.08
6900.41,6906.12,6933.26,6869.47
6906.52,6913.07,6921.6,6855.55
6984.55,6940.06,7001.55,6940.06
7076.52,6985.91,7083.58,6967.95
7145.34,7079.87,7167.32,7079.87
7119.76,7142.91,7156.55,7090.48
7148.62,7104.43,7178.04,7058.01
7151.08,7136.39,7228.21,7133.94
7049,7158.66,7175.15,7036.06
7119.88,7059.37,7125.21,7034.48
7193.85,7154.27,7218.28,7154.27
7210.77,7165.45,7228.57,7154.93
7277.31,7186.74,7284.41,7186.74
7220.25,7275,7308.72,7209.86
7287.6,7227.22,7296.18,7227.22
7145.13,7281.07,7306.54,7123.11
7212.08,7171.52,7240.39,7158.14
7306.74,7227.51,7320.25,7227.51
7303.95,7297.95,7352.46,7217.6
7247.91,7303.19,7338.01,7236.78
7187.7,7262.86,7263.03,7163.85
7271.54,7192.45,7283.04,7178.09
7347.1,7325.65,7359.81,7308.87
7346.63,7348.6,7385.69,7317.85
7342.89,7373.94,7392.67,7334.48
7304.32,7345.98,7380.69,7275.59
7423.25,7306.64,7429.95,7273.19
7505.6,7427.65,7526.88,7427.65
7552.77,7524.1,7564.79,7473.24
7605.03,7559.76,7620.37,7504.96
7635.42,7556.17,7708.59,7545.79
7669.45,7632.01,7681.11,7596.74
7756.04,7683.13,7762.8,7683.13
7756.47,7774.29,7843.77,7740.83
7797.08,7810.05,7826.36,7756.97
7754,7806.11,7817.61,7738.64
7606.17,7760.67,7781.04,7594.94
7595.57,7617.46,7686.85,7559.8
7729.82,7615.9,7741.35,7615.9
7816.51,7749.01,7842.55,7727.5
7767.49,7835.7,7861.26,7755.58
7768.24,7774.27,7828.01,7737.76
7859.53,7771.78,7870.62,7735.37
7811.33,7902.84,7921.39,7791.91
7780.76,7817.74,7867.89,7760.69
7750.6,7814.93,7846.02,7711.18
7615.99,7764.86,7770.83,7601.34
7612,7615.68,7639.68,7537.5
7660.42,7651.11,7672.18,7595.84
7680.22,7701.07,7732.31,7644.41
7634.43,7693,7699.56,7566.21
7745,7681.67,7758.36,7679.44
7805.43,7746.8,7807.67,7726.98
7876.15,7818.9,7902.19,7818.9
7899.77,7888.11,7928.07,7836.34
7925.24,7901.35,7983.33,7901.35
7946.78,7931.42,7976.4,7914.41
8052.56,7957.35,8060.26,7957.35
8060.01,8060.89,8077.74,8015.75
8138.42,8072.99,8142.81,8072.99
8193.96,8137.39,8202.04,8121.08
8189.48,8207.53,8260.01,8144.32
8283.76,8208.21,8294.24,8203.77
8380.96,8296.88,8388.8,8268.6
8444.84,8399.51,8461.1,8382.96
8500.28,8412.71,8515.5,8376.12
8487.14,8499.33,8521.75,8261.58
8221.64,8480.62,8519.6,8186.13
8222.59,8255.05,8327.35,8121.81
8478.91,8280.06,8487.36,8280.06
8525.52,8497.25,8585.76,8444.98
8606.03,8535.81,8613.83,8475.68
8650.17,8588.47,8722.17,8588.47
8634.48,8672.66,8683.57,8527.38
8697.65,8662.99,8725.75,8662.99
8799.96,8706.7,8808.83,8706.7
8724.47,8815.67,8821.84,8695.69
8528.7,8693.2,8693.2,8508.43
8491.56,8525.8,8586.43,8410.69
8483.86,8516.44,8564.85,8465.9
8540.56,8547.95,8563.85,8381.96
8376.9,8520.48,8547.8,8346.32
8201.73,8389.45,8396.42,8180.1
8202.62,8230.47,8254.8,8131.77
8122.25,8232.26,8317.38,8067.91
7971.06,8066.06,8084.79,7922.89
7935.12,8075.82,8134.83,7838.02
8068.95,7930.5,8080.77,7901.14
7920.8,8096.49,8126.27,7898.41
7991.74,7974.17,8074.08,7921.44
7974.69,7996.92,8047.86,7951.05
7798.49,7989.35,7994.82,7766.99
7685.64,7795.03,7795.03,7656.15
7892.32,7717.07,7905.7,7717.07
7944.1,7989.86,8023.52,7914.77
8072.75,7953.28,8086.84,7891.23
8206.83,8083.59,8216.42,8049.65
8317.8,8218.82,8353.1,8213.75
8308.78,8332.01,8405.46,8269.09
8308.93,8314.39,8342.53,8265.26
8471.04,8332.94,8483.68,8332.94
8494.29,8503.7,8569.91,8416.89
8595.92,8511.1,8606.95,8503
8649.52,8611.79,8662.57,8547.34
8686.65,8669.84,8739.57,8661.6
8610.74,8699.27,8713.1,8586.92
8534.97,8602.82,8664.46,8518.18
8638.34,8542.61,8649.68,8537.48
8744.04,8655.14,8765.71,8655.14
8853.21,8760.7,8863.93,8760.7
8889.03,8858.2,8912.12,8858.2
8994.94,8905.68,9005.63,8905.68
8931.16,9000.65,9000.65,8875.82
8788.81,8962.92,9033.99,8768.8
8944.78,8813.82,8960.11,8769.56
8961.61,9010.58,9057.97,8943.7
8823.31,8965.83,9010.73,8803.37
8815.53,8827,8915.12,8783.93
8895.81,8825.93,8915.88,8825.93
8906.31,8912.74,8931.58,8826.39
9067.28,8907.72,9080.76,8907.72
9133.67,9092.65,9175.6,9092.65
9263.9,9160.76,9274.19,9111.03
9241.76,9264.99,9309.01,9199.85
9170.4,9259.78,9298.28,9117.26
9284.46,9191.63,9290.31,9137.16
9394.27,9263.32,9402.68,9263.32
9346.24,9400.25,9427.57,9310.63
9339.17,9349.24,9423.25,9272.76
9372.3,9398.62,9413.7,9328.76
9256.91,9417.29,9442.98,9237.94
9085.89,9254.09,9262.48,9050.51
9283.16,9071.25,9297.07,9020.8
9257.51,9292.18,9350.82,9207.27
9323.25,9272.63,9338.11,9271.63
9397.93,9339.32,9427.23,9311.53
9390.14,9422.49,9457.09,9366.09
9539.37,9401.83,9546.78,9390.79
9648.08,9523.29,9664.94,9523.29
9617.74,9638.27,9679.72,9571.31
9640.29,9635.09,9680.92,9535.66
9583.45,9643.92,9689.68,9539.63
9445.3,9584.47,9600.08,9418.63
9380.88,9334.13,9435.26,9303.71
9374.19,9425.07,9471.89,9362.25
9311.19,9382.86,9397.62,9287.09
9314.13,9317.99,9421.52,9289.23
9237.53,9293.8,9302.78,9158.44
9449.84,9271.63,9473.86,9271.63
9520.96,9493.39,9556.19,9466.1
9464.9,9467.56,9503.4,9432.93
9549.92,9503.42,9574.14,9503.42
9685.74,9580.3,9714.48,9580.3
9870.79,9764.26,9883.95,9764.26
9849.03,9896.46,9945.19,9803.68
9919.89,9892.23,9939.55,9873.37
9859.26,9959.24,9993.92,9819.32
9843.87,9890.9,9956.1,9816.01
9742.58,9834.97,9837.74,9713.51
9980.42,9746.09,10002.83,9739.71
10082.28,9993.39,10099.58,9972.43
10044.82,10083.53,10083.53,9958.55
10110.97,10066.36,10122.25,10057.07
10173.25,10117.5,10182.77,10096.28
10086.63,10180.51,10185.06,10064.46
10113.18,10144.9,10191.97,10036.01
10124.3,10133.42,10195.42,10110.46
9981.11,10168.55,10184.04,9970
10079.3,10002.36,10092.85,9896.64
10168.11,10108.16,10195.51,10108.16
10224.32,10179.26,10237.61,10157.26
10244.05,10268.51,10304.88,10228.22
10200.76,10256.74,10271.67,10177.12
10282.09,10214.58,10296.22,10109.34
10370.24,10308.71,10422.65,10206.06
10565.47,10368.75,10573.29,10344.26
10626.78,10597.19,10706.22,10593.8
10595.43,10649.28,10690,10556.03
10735.36,10616.99,10742.31,10616.99
10725.67,10747.87,10753.13,10661.62
10508.85,10728.39,10740.6,10493.91
10573.54,10533.89,10593.08,10376.54
10765.16,10581.64,10782.34,10581.64
10803.71,10795.99,10884.48,10782.53
10801.72,10796.82,10896.39,10761.22
10878.74,10859.39,10889.25,10830.19
10860.04,10902.26,10951.38,10844.03
10941.11,10903.25,10946.94,10889.41
10905.2,10945.62,11017.25,10863.61
10841.35,10900.02,10935.09,10784.42
10840.59,10861.95,10924.29,10792.98
10950.3,10851.8,10966.06,10851.8
11079.02,10996.36,11101.42,10996.36
11086.03,11114.43,11146.85,11051.13
11183.48,11103.87,11197.64,11103.87
11307.04,11241.78,11338.66,11227.82
11279.96,11325.96,11356.95,11231.16
11564.36,11342.96,11579.1,11342.96
11638.01,11599.8,11710.69,11570.11
11746.9,11671.14,11755.2,11653.39
11589.44,11845.13,11930.66,11564.87
11662.55,11620.38,11691.92,11535.28
11355.73,11693.15,11702.77,11302.78
11237.23,11366.91,11380.83,11008.43
11539.68,11323.74,11560.9,11323.74
11821.57,11624.97,11834.77,11624.97
11895.98,11880.05,11986.09,11799.62
12039.55,11941.49,12053.74,11866.21
12030.3,12053.9,12102,11860.35
11915.24,12063.73,12071.07,11882.48
11646.78,11943.08,11953,11621.61
11938.53,11677.05,11965.09,11635.4
11835.02,11968.8,12086.91,11803.49
11851.93,11698.68,11877.32,11344.61
12042.56,11881.51,12061.06,11881.51
12218.78,12103.78,12288.51,12103.78
12310.72,12231.12,12337.01,12134.19
12347.63,12343.63,12482.91,12264.14
12359.7,12373.47,12443.54,12304.59
12462.47,12393.22,12511.07,12393.22
12513.86,12488.38,12546.47,12356.04
12612.38,12546.93,12624.37,12530.98
12435.41,12631.54,12671.11,12397.02
12285.11,12400.71,12421.76,12224.44
11822.2,12272.64,12272.64,11770.76
11873.73,11861.18,11954.51,11378.96
12217.81,11962.87,12238.81,11962.87
11391.43,12163.98,12163.98,11330.45
10938.61,11549.67,11697.11,10799.01
10481.77,11071.63,11142.9,9826.91
10822.78,10590.67,10859.2,10185.48
10573.15,10830.98,11000.96,10504.59
10666.32,10520.9,10720.67,10274.93
10809.35,10735.14,11050.77,10735.14
10853.14,10855.03,10992.38,10781.61
10786.63,10886.61,10988.23,10722.92
10398.61,10679.49,10679.49,10111.96
10071.42,10472.46,10597.23,10017.82
10451.33,10104.57,10477.35,10011.45
10213.48,10537.08,10552.38,10186.33
9957.32,10087.96,10192.73,9884.89
9756.76,9919.28,10051.81,9609.21
9295.81,9664.9,9664.9,9200.8
9810.46,9270.78,9849.2,9262.2
9476.15,9858.47,9859.38,9428.03
9062.65,9360.06,9360.06,8993.58
8929.44,9156.97,9387.06,8799.01
9545.06,9133.36,9589.05,9092.16
9884.51,9703.06,10118.28,9703.06
9997.84,9903.11,10049.94,9755.21
9822.52,9958.33,9958.33,9745.17
10040.14,9828.93,10054.05,9752.65
10275.88,10093.38,10362.74,10093.38
10401.3,10201.31,10453.61,10025.19
10412.93,10443.6,10510.07,10367.04
10042.06,10427.85,10451.47,9991.12
10151.01,10058.29,10224.26,9901.58
10129.7,10067.55,10204.66,9909.76
10162.16,10193.94,10326.05,10109.56
10609.25,10316.12,10626.84,10316.12
10695.26,10616.97,10729.92,10589.46
10662.22,10755.45,10800.11,10644.72
10919.64,10641.33,10940.45,10611.35
10767.97,10836.49,10839.53,10703
10509.53,10813.75,10887.67,10440.02
10684.3,10484.25,10704.78,10461.73
10614.35,10699.62,10704.01,10566.71
10930.09,10604.64,10939.68,10549.85
10858.5,10922.61,10922.61,10797.49
10678.22,10782.98,10782.98,10563.76
10293.22,10647.26,10647.26,10262.57
10226.78,10336.62,10406.43,10149.85
10007.34,10320.59,10408.16,9972.73
10352.94,10189.67,10409.58,10189.67
10085.91,10336.38,10336.38,10035.24
10215.37,10042.47,10252.75,9875.35
10415.61,10351.75,10443.05,10302.62
10617.27,10465.34,10648.77,10362.61
10741.59,10671.77,10762.67,10589.68
10680.23,10787.65,10787.65,10603.83
10743.88,10759.19,10853.91,10710.29
10751.66,10737.5,10777.47,10645.99
10876.19,10747.13,10891.38,10730.13
10923.16,10929.03,11081.9,10875.87
10866.51,10939.8,11039.34,10810.04
10812.64,10863.28,10869.66,10780.01
11014.97,10839.53,11028.02,10839.53
11145.18,10990.73,11187.65,10939.21
11149.17,11175,11213.03,11051.75
11192.46,11181.34,11241.11,11069.25
11312.99,11221.86,11330.3,11221.86
11448.31,11384.05,11507.92,11384.05
11477.48,11498.47,11551.59,11379.44
11465.72,11498.51,11508.17,11409.11
11511.68,11488.03,11531.6,11375.9
11502.62,11547.42,11619.86,11460.93
11406.65,11579.92,11579.92,11374.86
11531.95,11367.74,11566.89,11297.23
11572.2,11589.35,11635.25,11542.1
11619.52,11583.73,11633.35,11552.44
11706.85,11651.96,11739.77,11651.96
11723.92,11735.05,11756.08,11643.38
11699.05,11754.07,11794.43,11675.08
11778.02,11699.57,11795.02,11666.01
11914.21,11824.49,11939.96,11824.49
11904.6,11927.42,11945.53,11847.93
11933.21,11908.53,11983.48,11904.92
11853.85,11893.33,11921.3,11815.43
11918.65,11859.44,11940.58,11825.22
11550.69,11959.56,11971.6,11505.6
11660.79,11564.95,11671.8,11444.18
11893.79,11723.78,11938.41,11723.78
11973.02,11936.8,12003.68,11892.24
12009.59,11977.69,12041.7,11847.61
12071.3,12006.19,12114.95,12006.19
11970.47,12103.44,12152.6,11915.21
12109.14,11946.32,12128.99,11833.61
12274.27,12167.91,12285.9,12167.91
12236.78,12244.41,12303.42,12170.2
12173.91,12257.27,12273.71,12145.09
12321.19,12206.79,12331.45,12160.58
12366.91,12359.01,12442.82,12339.98
12380.74,12388.66,12431.79,12340.17
12454.42,12414.66,12485.17,12381.29
12366.39,12473.79,12489.28,12343.8
12204.01,12401.09,12419.65,12178.83
12389.41,12299.21,12415.97,12299.21
12372.81,12391.26,12434.22,12357.69
12365.83,12335.82,12429.74,12261.49
12363.77,12416.43,12481.93,12341.34
12353.49,12446.72,12514.18,12301.51
12537.98,12387.89,12558.71,12315.02
12736.42,12632.62,12756.23,12632.62
12928.18,12785.03,12953.76,12785.03
12883.83,12981.53,12994.45,12819.35
12858.48,12875.38,12920.59,12830.84
12723.59,12881.8,12925.6,12654.98
12709.4,12756.41,12849.02,12679.85
12736.82,12785.29,12837.28,12714.72
12623.28,12757.31,12766.3,12612.36
12698.41,12636.16,12718.31,12636.16
12906.81,12741.85,12921.23,12741.85
13024.26,12925.43,13039.3,12844.85
12961.9,13048.76,13075.85,12907.94
13033.04,12992.62,13050.73,12937.3
13091.12,13062.52,13137.74,13014.65
13130.79,13119.34,13146.86,13017.84
13186.89,13155.11,13206.87,13111.65
13156.66,13208.79,13300.69,13135.21
13072.51,13176.08,13202.68,12950.07
13137.49,13107.78,13192.89,13069.85
13282.91,13187.51,13303.85,13104.98
13399,13295.24,13410.08,13287.28
13425.5,13439.71,13486.74,13380.77
13469.37,13476.28,13506.08,13390.79
13505.89,13500.7,13588.01,13459.28
13429.48,13678.04,13678.04,13383.43
13430.71,13390.95,13463.06,13200.36
13616.77,13434.58,13630.41,13434.58
13706.53,13625.09,13740.39,13625.09
13680.83,13667.13,13790.82,13643.47
13703.33,13669.81,13767.85,13665.52
13773.59,13716.46,13799.08,13716.46
13601.95,13690.67,13691.12,13577.38
13616.73,13649.2,13711.76,13586.04
13696.31,13630.9,13745.16,13630.58
13844.78,13729.67,13857.81,13725.78
13874.33,13846.71,13912.54,13828.51
13937.65,14028.47,14028.47,13905.65
13949,13951.09,14035.3,13847.67
13972.03,13962.94,14002.72,13915.74
13799.49,14007.67,14009.56,13756.86
13399.43,13783,13801.98,13261.73
12995.02,13413.61,13492.21,12801.65
13181.34,13011.37,13223,12830.38
13487.16,13256.81,13524.77,13239.79
13614.52,13545.6,13669.65,13545.6
13731.09,13695.6,13744.17,13416.4
13382.01,13737.36,13748.62,13237.39
13340.21,13452.69,13568.09,13232.56
13384.86,13313.91,13441.36,13182.35
13471.74,13398.13,13493.88,13362.11
13708.34,13501.44,13726.62,13490.77
13859.69,13734.01,13911.59,13734.01
13846.34,13893.29,13960.39,13819.77
13786.91,13873.03,13929.1,13770.06
13942.24,13827.77,13980.54,13797.44
14014.92,13969.45,14035.67,13897.42
13871.71,14029.04,14060.35,13850.38
13860.52,13768.79,13971.82,13763.39
13652.15,13855.89,13855.89,13599.87
13566.33,13650.96,13748.42,13493.38
13362.16,13569.57,13569.57,13336.52
13630.71,13331.38,13667.8,13303.22
14056.53,13729.07,14070.88,13729.07
14129.64,14110.44,14202.12,14103.12
14114.73,14146,14211.15,14070.65
14131.34,14116.25,14185.12,14089.63
14217.75,14165.77,14325.92,14140.35
14182.71,14271.24,14300.11,14067.52
14209.24,14217.8,14259.07,14111.75
14041.24,14212.12,14212.12,14025.74
14110.46,14069.61,14156.46,14043.54
14282.72,14151.62,14307.19,14115.4
14211.96,14306.97,14316.54,14185.92
14090.92,14219.38,14269.31,14045.61
14267.18,14124.36,14278.08,14109.91
14403.77,14293.11,14462.77,14293.11
14515.9,14432.09,14526.51,14372.36
14478.19,14541.24,14564.8,14452.78
14643.13,14493.56,14663.26,14478.45
14652.09,14690.58,14697.69,14523.16
14538.9,14684.35,14723.88,14493.67
14190.7,14529.28,14529.28,14146.22
14090.98,14168.33,14363.74,13957.7
14009.9,13990.41,14036.61,13805.36
14355.55,14107.09,14372.96,14107.09
14402.9,14406.88,14479.18,14372.07
14253.38,14449.23,14466.76,14230.47
14188.49,14199.07,14312.88,14157.72
14021.31,14200.11,14287.03,13978.05
13632.53,14071.27,14071.27,13568.08
13649.52,13684.95,13723.4,13383.88
13478.83,13703.41,13703.41,13408.56
12938.09,13045.12,13298.52,12800.91
13159.55,13013.74,13193.13,12861.35
12886.13,13139.1,13254.03,12836.75
12415.04,12716.85,12716.85,12344.44
12697.09,12573.01,12760.22,12427.13
12579.75,12792.9,12902.18,12390.46
13049.35,12649.77,13099.83,12596.86
12884.99,13107.37,13145.72,12788.16
12902.63,12916.67,13056.86,12844.99
12982.98,12924.5,13026.85,12817.62
12529.62,12694.36,12694.36,12504.1
12543.85,12655.94,12789.81,12510.75
12430.4,12570.52,12638.78,12316.1
12644.99,12484.64,12655,12426.66
12705.94,12746.94,12798.8,12674.77
12945.88,12735.91,12964.94,12664.33
13308.03,13071.81,13326.24,13071.81
13285.93,13343.57,13386.95,13196.9
13124.32,13345.73,13345.73,13090.8
12884.34,13034.27,13035.56,12861.18
12979.66,12862.53,13004.4,12832.69
13072.1,13018.21,13111.87,12984.13
12455.37,12811.93,12811.93,12425.52
12624.58,12503.75,12657.75,12481.86
12786.77,12691.24,12835.36,12691.24
12856.08,12791.6,12899.31,12711.5
13177.74,12904.85,13194,12904.85
13189.54,13236.2,13236.2,13075.48
13183.24,13221.76,13294.9,13161.21
13113.81,13127.86,13160.15,13030.87
13384.08,13163.02,13421.05,13119.88
13695.58,13479.49,13708.4,13479.49
13607.04,13733.18,13755.76,13581.04
13672.19,13602.9,13762.92,13602.9
13619.7,13538.71,13658.11,13423.64
13897.41,13684.95,13915.62,13684.95
13928.33,13972.81,14046.52,13879.39
14136.72,13893.72,14197.32,13850.07
14217.77,14141.7,14238.29,14052.17
14228.88,14273.17,14383.72,14127.18
13908.58,14219.25,14219.25,13884.53
13872.37,13823.4,13901.12,13693.59
14078.21,13987.77,14107.06,13987.77
13934.27,14129.89,14189.21,13912.92
13879.25,14044.71,14067.07,13861.38
13765.46,13886,13956.4,13741.24
13781.51,13771.69,13806.37,13612.04
13771.23,13823.36,13976.79,13745.23
13796.16,13691.86,13864.18,13554.34
13965.86,13954.41,14026.02,13924.02
13929.33,13948.91,14023.86,13885.46
14127.31,13949.81,14159.36,13936.88
14299.71,14217.36,14352.98,14217.36
14303.41,14261.47,14337.06,14201.01
14418.6,14362.63,14451.3,14362.63
14453.72,14459,14483.59,14348.26
14363.26,14490.03,14500.64,14325.89
14218.11,14344.7,14389.66,14174.05
14338.45,14073.61,14364.95,14046.06
14397.89,14467.85,14527.47,14368.4
14508.21,14418.98,14530.15,14372.07
14411.38,14501.46,14576.37,14379.21
14544.46,14451.31,14573.81,14448.57
14570.75,14610.28,14682.1,14539.89
14495.77,14618.78,14683.36,14465.68
14535.01,14514.2,14571.31,14432.67
14255.93,14551.53,14590.82,14234.07
14186.18,14195.84,14362.58,14139.09
14063.81,14063.94,14229.22,14010.61
14083.41,14170.81,14268.91,14057.63
14130.95,14122.33,14153.44,13946.99
14003.03,14139.92,14152.79,13968.38
14203.72,14087.91,14219.24,14087.91
14162.71,14277.61,14326.55,14112.53
14080.14,14241.76,14283.71,14057.26
14295.5,14088.58,14315.18,14058.79
14411.95,14359.96,14449.38,14347.58
14499.24,14415.56,14526.44,14406.67
14467.36,14508.63,14560.32,14441.76
14487.72,14469.43,14521.62,14424.71
14501.08,14478.75,14560.48,14478.75
14431.06,14520.19,14520.19,14407.12
14504.57,14498.05,14537.04,14435.24
14650.51,14589.52,14663.25,14574.45
14664.26,14685.16,14745.97,14638.88
14806.51,14720,14828.39,14720
14880.24,14868.14,14906.93,14790.75
14861.89,14932.53,14963.26,14731.22
14964.12,14843.43,15007.22,14826.56
15045.73,15018.71,15085.22,15005.47
15009.88,15100.13,15114.95,14966.4
14910.62,14948.15,15015.35,14829.55
15092.04,14963.53,15112.22,14963.53
15272.72,15216.83,15330.73,15216.83
15311.22,15295.03,15341.38,15239.41
15289.82,15357.6,15440.2,15272.46
15301.17,15296.06,15325.78,15160.27
15550.13,15357.38,15593.31,15357.38
15565.55,15625.63,15683.03,15524.68
15732.2,15560.57,15773.37,15477.91
15794.92,15802.19,15868.85,15742.32
15699.33,15711.87,15771.26,15572.98
15776.31,15768.28,15812.27,15654.4
15234.57,15487.76,15495.51,15159.68
